skill_id,suffix
SK033644,COG
SK033636,COG
SK033648,COG
SK034003,COG
SK034004,COG
SK034013,REG
SK034011,COG
SK034016,COG
SK031856,COG
SK031849,TEC
SK031854,TEC
SK031851,TEC
SK032168,REG
SK032170,COG
SK032005,COG
SK032003,REG
SK032007,REG
SK032001,TEC
SK031999,TEC
SK031998,REG
SK032364,COG
SK032367,REG
SK031629,COG
SK031628,COG
SK031626,COG
SK031621,REG
SK031627,TEC
SK031625,TEC
SK031405,COG
SK030903,COG
SK030899,COG
SK030911,COG
SK030909,TEC
SK030968,TEC
SK030971,COG
SK030973,COG
SK030979,COG
SK031383,COG
SK031553,COG
SK031544,REG
SK031550,COG
SK031477,COG
SK031471,COG
SK031470,COG
SK031468,REG
SK031476,REG
SK031474,SLF
SK031467,COG
SK031526,COG
SK031529,REG
SK031532,COG
SK031537,TEC
SK031736,COG
SK231302,COG
SK231297,REG
SK231295,COG
SK231308,REG
SK231306,COG
SK166485,COG
SK166494,SOC
SK166490,TEC
SK166481,TEC
SK166489,TEC
SK166483,TEC
SK159415,COG
SK159408,TEC
SK123754,REG
SK123753,COG
SK123764,COG
SK123762,COG
SK189282,SOC
SK189279,REG
SK189284,COG
SK189278,SOC
SK146741,COG
SK146729,TEC
SK146733,COG
SK146731,TEC
SK146738,COG
SK146730,COG
SK160048,COG
SK160050,COG
SK160238,COG
SK160233,SOC
SK160243,TEC
SK160052,COG
SK127351,SOC
SK127343,COG
SK127344,TEC
SK127348,TEC
SK045047,COG
SK045045,REG
SK045046,REG
SK045036,SOC
SK146680,COG
SK146675,TEC
SK146678,TEC
SK146677,REG
SK161342,COG
SK161345,COG
SK033134,COG
SK033154,COG
SK033140,COG
SK033155,TEC
SK033136,TEC
SK033103,COG
SK215707,COG
SK215702,COG
SK215713,SOC
SK215704,REG
SK215711,SLF
SK215705,TEC
SK215709,COG
SK088174,SOC
SK088167,COG
SK088175,COG
SK088168,TEC
SK088173,COG
SK202498,COG
SK174496,REG
SK174499,COG
SK108835,COG
SK108837,COG
SK108839,COG
SK108832,COG
SK144877,TEC
SK144875,COG
SK081045,TEC
SK081048,SOC
SK081047,COG
SK051634,COG
SK051638,COG
SK067301,TEC
SK067300,TEC
SK067298,COG
SK120787,COG
SK120797,COG
SK120790,COG
SK120798,COG
SK120796,SOC
SK120788,COG
SK120792,COG
SK120789,REG
SK120786,REG
SK120794,COG
SK004736,COG
SK004732,COG
SK004733,COG
SK125062,COG
SK125058,COG
SK125067,SOC
SK125065,TEC
SK125059,SOC
SK125061,COG
SK125064,COG
SK125068,COG
SK125069,COG
SK054080,COG
SK054084,REG
SK099614,COG
SK234664,COG
SK234667,TEC
SK234663,TEC
SK234671,COG
SK234673,REG
SK234669,SOC
SK081098,SLF
SK081099,COG
SK081095,COG
SK081100,TEC
SK081107,SLF
SK081105,SOC
SK081102,COG
SK081108,SOC
SK047065,COG
SK047062,COG
SK047060,COG
SK047066,COG
SK083852,COG
SK083844,COG
SK083851,COG
SK083854,SLF
SK119514,REG
SK119522,COG
SK043153,COG
SK043156,COG
SK154100,COG
SK154068,COG
SK154074,COG
SK023223,SOC
SK023232,COG
SK023233,COG
SK161361,COG
SK161360,COG
SK161357,COG
SK161368,COG
SK161362,COG
SK161358,SOC
SK202808,COG
SK202815,COG
SK202805,COG
SK202802,SOC
SK202813,REG
SK202811,COG
SK202803,COG
SK107050,COG
SK107046,COG
SK107051,SOC
SK107055,SOC
SK107054,REG
SK107052,COG
SK107057,TEC
SK107053,COG
SK005370,COG
SK005368,TEC
SK005364,COG
SK005372,COG
SK005369,COG
SK005360,COG
SK005371,TEC
SK005363,COG
SK005361,COG
SK173851,COG
SK173850,SOC
SK173846,COG
SK171598,COG
SK173853,TEC
SK171596,SOC
SK171593,COG
SK173844,COG
SK171597,REG
SK173848,COG
SK099542,REG
SK099552,COG
SK099550,COG
SK099551,COG
SK099547,COG
SK044118,COG
SK044119,SOC
SK128752,TEC
SK128761,COG
SK101090,COG
SK101096,COG
SK101101,SOC
SK101092,COG
SK162244,COG
SK162250,SOC
SK162247,TEC
SK162254,COG
SK162258,COG
SK125748,SOC
SK125738,COG
SK125739,TEC
SK125743,COG
SK054066,COG
SK054070,REG
SK054068,COG
SK054072,SOC
SK054067,COG
SK054104,COG
SK054103,COG
SK054107,COG
SK054110,SOC
SK054116,COG
SK054105,COG
SK054109,REG
SK162203,TEC
SK162213,TEC
SK162209,TEC
SK162204,TEC
SK162201,COG
SK162205,SOC
SK162946,SOC
SK162953,COG
SK162956,COG
SK162957,COG
SK162952,SOC
SK162955,COG
SK162947,COG
SK161752,COG
SK074060,COG
SK074063,COG
SK074067,COG
SK128150,REG
SK128300,TEC
SK128295,REG
SK128151,TEC
SK128149,COG
SK054130,COG
SK054120,COG
SK054122,COG
SK054125,COG
SK054124,COG
SK055089,TEC
SK055085,COG
SK055081,COG
SK055088,SOC
SK055093,SOC
SK055087,REG
SK100818,COG
SK100822,COG
SK100816,REG
SK100825,COG
SK202820,TEC
SK202817,SOC
SK202824,COG
SK202819,SOC
SK144413,COG
SK144421,COG
SK144411,COG
SK013126,COG
SK013130,COG
SK013133,COG
SK013135,COG
SK159427,SLF
SK230304,COG
SK230303,TEC
SK154078,COG
SK154086,COG
SK154077,COG
SK154088,COG
SK154082,COG
SK154080,COG
SK154085,COG
SK154091,TEC
SK147481,COG
SK147484,COG
SK147477,REG
SK147478,TEC
SK147486,REG
SK147487,TEC
SK081083,COG
SK081091,COG
SK081082,SOC
SK081094,COG
SK081086,SOC
SK081087,COG
SK081084,COG
SK081089,COG
SK081081,SOC
SK123824,TEC
SK123826,REG
SK123820,SOC
SK123825,COG
SK123818,TEC
SK213759,COG
SK213762,COG
SK213899,COG
SK213752,COG
SK213750,COG
SK213749,COG
SK213901,COG
SK213897,COG
SK213758,COG
SK213896,COG
SK213763,COG
SK213754,TEC
SK213895,TEC
SK003474,COG
SK003466,SOC
SK003473,COG
SK003476,COG
SK208749,COG
SK208750,REG
SK208760,COG
SK208757,COG
SK208755,COG
SK208748,COG
SK208751,COG
SK208761,COG
SK141450,COG
SK141455,COG
SK173854,COG
SK173862,TEC
SK173858,TEC
SK173859,COG
SK173867,COG
SK188179,COG
SK188186,COG
SK188191,SOC
SK188181,TEC
SK188189,COG
SK188183,REG
SK188193,SOC
SK174219,REG
SK174225,TEC
SK174220,COG
SK174214,COG
SK174218,COG
SK099502,COG
SK099507,COG
SK099508,COG
SK125084,COG
SK125074,COG
SK125076,TEC
SK125082,COG
SK125083,COG
SK125073,COG
SK125079,COG
SK125075,TEC
SK240678,COG
SK240683,REG
SK124297,COG
SK124305,TEC
SK124299,SOC
SK124295,COG
SK084537,SOC
SK084543,COG
SK125276,COG
SK125284,COG
SK125277,COG
SK125275,COG
SK230317,COG
SK230316,COG
SK164281,COG
SK164292,COG
SK164293,COG
SK164285,COG
SK164288,COG
SK164282,COG
SK164286,COG
SK164289,COG
SK089899,COG
SK089900,COG
SK089892,COG
SK026893,TEC
SK026891,SOC
SK165707,COG
SK165710,COG
SK165712,COG
SK165705,COG
SK165711,COG
SK173889,COG
SK173883,COG
SK173887,TEC
SK173891,TEC
SK173886,COG
SK173893,COG
SK173894,TEC
SK173896,COG
SK173890,COG
SK235379,SOC
SK235382,COG
SK235385,SOC
SK231933,COG
SK231940,COG
SK231932,TEC
SK231931,SOC
SK231930,SOC
SK231929,COG
SK231939,REG
SK231934,REG
SK235396,SOC
SK179309,COG
SK179302,COG
SK179299,SOC
SK179310,REG
SK179305,COG
SK179307,SOC
SK179190,COG
SK179198,SOC
SK179192,TEC
SK235406,COG
SK235411,COG
SK235410,TEC
SK072091,COG
SK072096,COG
SK072101,COG
SK005276,COG
SK005282,COG
SK005278,COG
SK005283,COG
SK005271,COG
SK005274,TEC
SK005280,COG
SK235414,TEC
SK235422,COG
SK235421,COG
SK235420,REG
SK235419,REG
SK218553,SLF
SK218557,COG
SK218564,COG
SK218559,REG
SK218554,REG
SK120604,COG
SK120608,TEC
SK120596,COG
SK120606,SOC
SK120598,TEC
SK120600,TEC
SK120601,TEC
SK120599,TEC
SK120624,TEC
SK120634,SOC
SK120637,SOC
SK120625,TEC
SK120628,SOC
SK120626,COG
SK120636,TEC
SK120627,REG
SK120632,COG
SK177003,COG
SK177004,SOC
SK177002,COG
SK177008,SOC
SK177011,COG
SK177009,COG
SK177078,SOC
SK104658,COG
SK104661,TEC
SK152338,TEC
SK152336,COG
SK152344,TEC
SK152337,TEC
SK152340,COG
SK152341,TEC
SK158926,COG
SK158911,REG
SK158909,TEC
SK158931,COG
SK158930,SOC
SK223949,REG
SK223951,REG
SK223946,REG
SK087437,REG
SK087439,REG
SK087443,REG
SK087427,REG
SK087422,COG
SK087425,COG
SK087424,COG
SK114002,TEC
SK114001,REG
SK113999,COG
SK113997,COG
SK114005,COG
SK197852,SOC
SK197850,SOC
SK197854,REG
SK197853,REG
SK106439,COG
SK106434,SOC
SK106441,REG
SK106428,TEC
SK106435,SOC
SK106438,REG
SK106429,REG
SK106431,COG
SK243686,REG
SK244974,SOC
SK244960,REG
SK244973,REG
SK244962,REG
SK224373,SOC
SK204209,COG
SK204204,REG
SK204202,REG
SK204207,REG
SK204199,SOC
SK204206,TEC
SK144185,COG
SK144198,COG
SK144188,COG
SK144189,COG
SK144190,COG
SK145186,COG
SK145193,COG
SK145192,COG
SK145195,COG
SK145190,COG
SK145197,COG
SK145187,COG
SK145188,TEC
SK145194,COG
SK145196,COG
SK042871,SLF
SK096398,COG
SK096395,COG
SK096400,TEC
SK096397,COG
SK096391,TEC
SK096399,COG
SK096388,REG
SK096389,COG
SK096401,COG
SK085520,COG
SK085517,TEC
SK085523,TEC
SK085516,TEC
SK085522,TEC
SK085515,COG
SK085513,TEC
SK085518,TEC
SK085512,TEC
SK145214,COG
SK145224,COG
SK204254,TEC
SK204245,SOC
SK204248,REG
SK204256,COG
SK124404,TEC
SK124403,COG
SK124406,TEC
SK124396,COG
SK124399,COG
SK124402,TEC
SK143136,COG
SK143148,SOC
SK143139,REG
SK143142,COG
SK143141,TEC
SK143149,TEC
SK143145,COG
SK131175,COG
SK131187,COG
SK131177,COG
SK131178,TEC
SK131190,COG
SK131204,COG
SK131199,COG
SK131198,TEC
SK131201,COG
SK131203,COG
SK131192,COG
SK131196,COG
SK131212,COG
SK131214,COG
SK131205,COG
SK131215,COG
SK131206,COG
SK131210,COG
SK131216,COG
SK131209,COG
SK131217,TEC
SK131228,TEC
SK131229,COG
SK131227,COG
SK131222,COG
SK131230,COG
SK131224,COG
SK124600,TEC
SK124609,COG
SK124599,TEC
SK124605,COG
SK124608,TEC
SK124613,TEC
SK124606,TEC
SK126888,TEC
SK126883,TEC
SK126884,TEC
SK126893,TEC
SK126889,COG
SK134200,COG
SK134193,COG
SK134191,TEC
SK134189,COG
SK134196,FND
SK102850,COG
SK102852,COG
SK116503,TEC
SK116506,TEC
SK116510,TEC
SK102902,COG
SK102910,COG
SK102911,COG
SK102912,COG
SK102879,COG
SK102882,SOC
SK062008,REG
SK032937,COG
SK032943,COG
SK032949,COG
SK032939,COG
SK032951,TEC
SK041254,TEC
SK041257,REG
SK041258,COG
SK041218,COG
SK041222,REG
SK041231,REG
SK041228,COG
SK041221,REG
SK041230,REG
SK133927,COG
SK133935,COG
SK133936,REG
SK133931,COG
SK133960,COG
SK133961,TEC
SK133958,COG
SK133964,SOC
SK133970,SOC
SK133977,REG
SK133969,TEC
SK133975,TEC
SK133972,COG
SK133979,TEC
SK133968,TEC
SK037581,REG
SK037400,COG
SK037413,COG
SK038757,REG
SK038749,SOC
SK038748,COG
SK038755,COG
SK038747,TEC
SK038752,TEC
SK038761,SOC
SK204108,TEC
SK204115,TEC
SK204117,COG
SK204109,TEC
SK204118,SOC
SK204121,COG
SK134213,SOC
SK134205,SLF
SK136098,TEC
SK136101,TEC
SK133854,TEC
SK136097,TEC
SK133846,TEC
SK103993,FND
SK103990,SOC
SK103991,FND
SK103996,COG
SK096657,REG
SK096647,TEC
SK096672,REG
SK096663,REG
SK111037,COG
