skill_id,suffix
SK102850,WRK
SK102852,WRK
SK116503,PRA
SK116506,PRA
SK116510,PRA
SK102902,WRK
SK102910,WRK
SK102911,WRK
SK102912,WRK
SK102879,WRK
SK102882,WRK
SK062008,WRK
SK032937,HYB
SK032943,HYB
SK032949,WRK
SK032939,HYB
SK032951,WRK
SK041254,HYB
SK041257,PRA
SK041258,WRK
SK041218,HYB
SK041222,WRK
SK041231,THE
SK041228,WRK
SK041221,HYB
SK041230,WRK
SK133927,WRK
SK133935,HYB
SK133936,HYB
SK133931,HYB
SK133960,WRK
SK133961,HYB
SK133958,HYB
SK133964,WRK
SK133970,WRK
SK133977,THE
SK133969,WRK
SK133975,WRK
SK133972,WRK
SK133979,WRK
SK133968,HYB
SK037581,WRK
SK037400,WRK
SK037413,WRK
SK038757,WRK
SK038749,WRK
SK038748,PRA
SK038755,WRK
SK038747,WRK
SK038752,HYB
SK038761,WRK
SK204108,PRA
SK204115,PRA
SK204117,HYB
SK204109,PRA
SK204118,WRK
SK204121,PRA
SK134213,WRK
SK134205,WRK
SK136098,HYB
SK136101,HYB
SK133854,WRK
SK136097,WRK
SK133846,WRK
SK103993,THE
SK103990,WRK
SK103991,THE
SK103996,THE
SK096657,HYB
SK096647,WRK
SK096672,WRK
SK096663,WRK
SK111037,WRK
SK111033,HYB
SK111041,THE
SK111038,HYB
SK111043,HYB
SK206214,THE
SK206215,WRK
SK206216,PRA
SK206206,WRK
SK206205,HYB
SK226230,WRK
SK226225,WRK
SK226231,WRK
SK061288,WRK
SK061289,WRK
SK061287,WRK
SK061284,WRK
SK061282,THE
SK151286,PRA
SK151287,WRK
SK159009,WRK
SK158998,WRK
SK062718,WRK
SK062719,WRK
SK062727,WRK
SK062717,WRK
SK100604,WRK
SK205086,WRK
SK205088,HYB
SK205096,PRA
SK205095,PRA
SK205089,WRK
SK113035,WRK
SK113026,WRK
SK113036,WRK
SK113033,WRK
SK040149,WRK
SK193268,WRK
SK193265,HYB
SK193276,HYB
SK193267,WRK
SK193270,WRK
SK112321,WRK
SK197914,WRK
SK197916,WRK
SK197913,WRK
SK194968,WRK
SK194972,WRK
SK194964,HYB
SK194629,DIG
SK194624,WRK
SK194618,WRK
SK194626,WRK
SK194620,WRK
SK194621,WRK
SK197932,WRK
SK197923,WRK
SK199857,WRK
SK199865,WRK
SK199863,WRK
SK199861,WRK
SK194961,WRK
SK194952,WRK
SK194953,WRK
SK194954,WRK
SK194947,HYB
SK194948,WRK
SK194941,WRK
SK194529,WRK
SK194532,WRK
SK194535,WRK
SK194987,HYB
SK194978,WRK
SK194982,HYB
SK194984,WRK
SK194980,WRK
SK194979,PRA
SK194983,WRK
SK194585,WRK
SK194569,HYB
SK194557,WRK
SK194561,WRK
SK194562,WRK
SK194565,WRK
SK194570,WRK
SK194559,WRK
SK199043,WRK
SK199049,WRK
SK199045,WRK
SK200403,HYB
SK200404,WRK
SK200406,WRK
SK200401,WRK
SK200397,WRK
SK200410,WRK
