skill_id,suffix
SK070598,INF
SK070591,INF
SK228962,INF
SK228975,INF
SK174280,INF
SK181033,PEO
SK181040,INF
SK228986,INF
SK228983,SYS
SK228989,PEO
SK010658,SYS
SK110345,THG
SK110344,THG
SK110343,INF
SK110346,INF
SK080871,INF
SK080867,INF
SK080862,INF
SK080861,PEO
SK080864,PEO
SK080869,INF
SK122538,INF
SK122529,SYS
SK122537,THG
SK122533,SYS
SK102237,INF
SK102228,INF
SK102233,INF
SK102234,INF
SK102242,INF
SK102236,PEO
SK102256,INF
SK182914,PEO
SK182903,THG
SK182909,PEO
SK182913,THG
SK182910,PEO
SK044203,PEO
SK044201,SYS
SK044199,INF
SK044196,INF
SK102332,INF
SK102328,INF
SK102325,IDE
SK102320,INF
SK102327,SYS
SK102324,INF
SK128987,INF
SK128983,SYS
SK128986,INF
SK128976,INF
SK128625,INF
SK128626,INF
SK128627,INF
SK128628,INF
SK128629,INF
SK128634,INF
SK097538,INF
SK097479,INF
SK097476,INF
SK097473,INF
SK097480,INF
SK097536,INF
SK097478,INF
SK097484,INF
SK201928,PEO
SK201937,INF
SK224153,INF
SK224152,PEO
SK224144,PEO
SK058750,PEO
SK058748,INF
SK058751,SYS
SK058760,INF
SK058755,SYS
SK058749,SYS
SK080353,INF
SK080356,IDE
SK080354,INF
SK080360,THG
SK080363,PEO
SK080364,IDE
SK102366,INF
SK102369,IDE
SK102374,INF
SK102371,PEO
SK102372,SYS
SK102368,INF
SK102364,PEO
SK069132,INF
SK069133,INF
SK069129,INF
SK102361,INF
SK102350,INF
SK102353,INF
SK102354,INF
SK102363,INF
SK102349,INF
SK153285,INF
SK153291,PEO
SK153294,PEO
SK153293,THG
SK153284,INF
SK153295,PEO
SK153287,SYS
SK153290,INF
SK153292,PEO
SK151796,INF
SK151794,PEO
SK151799,INF
SK151802,INF
SK151805,INF
SK071939,INF
SK071933,INF
SK227386,PEO
SK227621,INF
SK227389,INF
SK227629,INF
SK227385,INF
SK227616,INF
SK227394,INF
SK227391,SYS
SK227360,INF
SK227364,INF
SK227366,INF
SK227365,INF
SK227355,SYS
SK002983,INF
SK002979,INF
SK002975,THG
SK002972,PEO
SK002974,IDE
SK002977,INF
SK203641,INF
SK203643,PEO
SK203675,PEO
SK203647,THG
SK203673,INF
SK203678,PEO
SK203666,SYS
SK203637,THG
SK067788,INF
SK067795,INF
SK067793,INF
SK067778,INF
SK006999,IDE
SK006994,INF
SK067683,INF
SK067672,INF
SK067673,INF
SK067677,INF
SK067675,INF
SK067670,INF
SK067668,INF
SK067666,INF
SK208834,THG
SK208837,INF
SK208828,INF
SK208840,PEO
SK208842,INF
SK208848,PEO
SK208849,PEO
SK208845,INF
SK067820,INF
SK067818,INF
SK067824,INF
SK067813,INF
SK067819,INF
SK067827,INF
SK067816,PEO
SK067798,INF
SK067806,INF
SK067804,SYS
SK067799,INF
SK067805,INF
SK039619,PEO
SK039618,INF
SK039610,PEO
SK072009,INF
SK072002,SYS
SK180233,INF
SK180232,IDE
SK180239,SYS
SK180228,IDE
SK180226,INF
SK180230,INF
SK206621,PEO
SK206618,PEO
SK206619,PEO
SK206624,INF
SK208809,INF
SK072632,INF
SK072628,PEO
SK072633,PEO
SK187773,THG
SK187768,INF
SK187772,PEO
SK187769,PEO
SK187767,PEO
SK187777,INF
SK187774,PEO
SK182272,PEO
SK182280,PEO
SK108800,PEO
SK108796,INF
SK233342,INF
SK098391,INF
SK098433,IDE
SK098400,PEO
SK098396,INF
SK098394,PEO
SK098389,IDE
SK098434,IDE
SK107936,THG
SK107930,THG
SK127462,PEO
SK127454,SYS
SK127453,SYS
SK101086,SYS
SK101085,SYS
SK101184,SYS
SK101088,INF
SK101185,INF
SK101081,INF
SK101075,IDE
SK101181,SYS
SK101076,INF
SK101080,PEO
SK101074,INF
SK101077,INF
SK101180,INF
SK101079,INF
SK226060,SYS
SK226058,INF
SK226055,INF
SK226063,INF
SK226061,SYS
SK226056,SYS
SK216865,INF
SK216874,SYS
SK216864,SYS
SK216873,SYS
SK216870,SYS
SK118145,THG
SK118151,THG
SK147094,INF
SK208087,INF
SK208085,IDE
SK219087,INF
SK219088,PEO
SK219089,IDE
SK219093,PEO
SK219094,INF
SK219102,INF
SK219104,PEO
SK219097,IDE
SK219109,INF
SK054741,INF
SK054743,PEO
SK054739,INF
SK058580,INF
SK058577,INF
SK058578,PEO
SK058575,INF
SK058581,INF
SK058572,PEO
SK058579,INF
SK023103,SYS
SK023101,INF
SK023095,SYS
SK023097,SYS
SK023100,INF
SK028715,INF
SK028719,INF
SK028712,INF
SK028670,PEO
SK028688,SYS
SK028689,THG
SK030153,INF
SK030155,THG
SK030152,THG
SK030159,INF
SK028728,INF
SK028737,THG
SK028645,THG
SK028649,INF
SK028652,INF
SK028782,INF
SK028783,SYS
SK028796,INF
SK028965,THG
SK028957,THG
SK028963,SYS
SK028960,INF
SK028674,THG
SK028705,INF
SK035540,THG
SK035541,INF
SK035538,INF
SK035543,INF
SK035539,INF
SK030236,INF
SK030232,THG
SK030228,THG
SK030235,INF
SK030230,INF
SK030223,THG
SK030470,INF
SK030463,INF
SK030461,INF
SK030466,THG
SK030733,INF
SK033789,INF
SK033797,SYS
SK033792,INF
SK033788,THG
SK033637,THG
SK033644,INF
SK033636,THG
SK033648,INF
SK034003,INF
SK034004,INF
SK034013,THG
SK034011,INF
SK034016,THG
SK031856,INF
SK031849,THG
SK031854,THG
SK031851,THG
SK032168,THG
SK032170,INF
SK032005,INF
SK032003,THG
SK032007,SYS
SK032001,THG
SK031999,THG
SK031998,INF
SK032364,INF
SK032367,SYS
SK031629,INF
SK031628,INF
SK031626,INF
SK031621,SYS
SK031627,THG
SK031625,THG
SK031405,INF
SK030903,INF
SK030899,THG
SK030911,INF
SK030909,THG
SK030968,SYS
SK030971,INF
SK030973,INF
SK030979,INF
SK031383,SYS
SK031553,INF
SK031544,THG
SK031550,INF
SK031477,SYS
SK031471,INF
SK031470,THG
SK031468,THG
SK031476,INF
SK031474,SYS
SK031467,INF
SK031526,INF
SK031529,THG
SK031532,INF
SK031537,THG
SK031736,INF
SK231302,INF
SK231297,INF
SK231295,INF
SK231308,SYS
SK231306,SYS
SK166485,INF
SK166494,PEO
SK166490,PEO
SK166481,SYS
SK166489,INF
SK166483,INF
SK159415,INF
SK159408,THG
SK123754,INF
SK123753,INF
SK123764,INF
SK123762,SYS
SK189282,PEO
SK189279,THG
SK189284,INF
SK189278,PEO
SK146741,INF
SK146729,SYS
SK146733,INF
SK146731,SYS
SK146738,INF
SK146730,INF
SK160048,INF
SK160050,INF
SK160238,INF
SK160233,PEO
SK160243,IDE
SK160052,INF
SK127351,PEO
SK127343,INF
SK127344,INF
SK127348,INF
SK045047,INF
SK045045,INF
SK045046,INF
SK045036,PEO
SK146680,SYS
SK146675,SYS
SK146678,THG
SK146677,INF
SK161342,SYS
SK161345,SYS
SK033134,INF
SK033154,INF
SK033140,INF
SK033155,THG
SK033136,THG
SK033103,INF
SK215707,INF
SK215702,INF
SK215713,INF
SK215704,INF
SK215711,INF
SK215705,INF
SK215709,INF
SK088174,SYS
SK088167,IDE
SK088175,INF
SK088168,INF
SK088173,INF
SK202498,INF
SK174496,INF
SK174499,INF
SK108835,INF
SK108837,INF
SK108839,INF
SK108832,INF
SK144877,SYS
SK144875,SYS
SK081045,SYS
SK081048,PEO
SK081047,IDE
SK051634,INF
SK051638,INF
SK067301,INF
SK067300,INF
SK067298,INF
SK120787,INF
SK120797,INF
SK120790,INF
SK120798,INF
SK120796,SYS
SK120788,INF
SK120792,INF
SK120789,INF
SK120786,INF
SK120794,INF
SK004736,INF
SK004732,INF
SK004733,INF
SK125062,INF
SK125058,INF
SK125067,PEO
SK125065,IDE
SK125059,PEO
SK125061,SYS
SK125064,SYS
SK125068,INF
SK125069,INF
SK054080,IDE
SK054084,SYS
SK099614,PEO
SK234664,INF
SK234667,INF
SK234663,INF
SK234671,IDE
SK234673,SYS
SK234669,INF
SK081098,PEO
SK081099,INF
SK081095,INF
SK081100,INF
SK081107,INF
SK081105,PEO
SK081102,IDE
SK081108,PEO
SK047065,PEO
SK047062,INF
SK047060,INF
SK047066,INF
SK083852,IDE
SK083844,IDE
SK083851,IDE
SK083854,SYS
SK119514,INF
SK119522,PEO
SK043153,INF
SK043156,INF
SK154100,PEO
SK154068,INF
SK154074,INF
SK023223,PEO
SK023232,INF
SK023233,INF
SK161361,INF
SK161360,INF
SK161357,PEO
SK161368,INF
SK161362,INF
SK161358,PEO
SK202808,INF
SK202815,INF
SK202805,INF
SK202802,PEO
SK202813,INF
SK202811,INF
SK202803,INF
SK107050,INF
SK107046,INF
SK107051,PEO
SK107055,IDE
SK107054,INF
SK107052,INF
SK107057,INF
SK107053,INF
SK005370,INF
SK005368,THG
SK005364,INF
SK005372,INF
SK005369,INF
SK005360,IDE
SK005371,THG
SK005363,INF
SK005361,INF
SK173851,INF
SK173850,INF
SK173846,INF
SK171598,INF
SK173853,THG
SK171596,SYS
SK171593,INF
SK173844,INF
SK171597,SYS
SK173848,INF
SK099542,INF
SK099552,INF
SK099550,INF
SK099551,INF
SK099547,INF
SK044118,INF
SK044119,PEO
SK128752,SYS
SK128761,INF
SK101090,INF
SK101096,INF
SK101101,PEO
SK101092,INF
SK162244,INF
SK162250,PEO
SK162247,THG
SK162254,INF
SK162258,THG
SK125748,PEO
SK125738,SYS
SK125739,THG
SK125743,SYS
SK054066,INF
SK054070,INF
SK054068,INF
SK054072,PEO
SK054067,INF
SK054104,INF
SK054103,INF
SK054107,INF
SK054110,PEO
SK054116,INF
SK054105,PEO
SK054109,INF
SK162203,THG
SK162213,IDE
SK162209,INF
SK162204,PEO
SK162201,INF
SK162205,PEO
SK162946,IDE
SK162953,INF
SK162956,INF
SK162957,IDE
SK162952,PEO
SK162955,INF
SK162947,INF
SK161752,SYS
SK074060,INF
SK074063,INF
SK074067,INF
SK128150,INF
SK128300,INF
SK128295,INF
SK128151,INF
SK128149,INF
SK054130,INF
SK054120,IDE
SK054122,PEO
SK054125,SYS
SK054124,INF
SK055089,INF
SK055085,IDE
SK055081,INF
SK055088,PEO
SK055093,PEO
SK055087,INF
SK100818,INF
SK100822,INF
SK100816,INF
SK100825,INF
SK202820,INF
SK202817,PEO
SK202824,INF
SK202819,PEO
SK144413,INF
SK144421,IDE
SK144411,IDE
SK013126,INF
SK013130,INF
SK013133,INF
SK013135,INF
SK159427,SYS
SK230304,INF
SK230303,THG
SK154078,INF
SK154086,INF
SK154077,INF
SK154088,INF
SK154082,INF
SK154080,INF
SK154085,INF
SK154091,INF
SK147481,INF
SK147484,INF
SK147477,INF
SK147478,THG
SK147486,INF
SK147487,THG
SK081083,INF
SK081091,INF
SK081082,IDE
SK081094,INF
SK081086,PEO
SK081087,IDE
SK081084,INF
SK081089,IDE
SK081081,PEO
SK123824,IDE
SK123826,IDE
SK123820,PEO
SK123825,INF
SK123818,THG
SK213759,INF
SK213762,INF
SK213899,INF
SK213752,INF
SK213750,INF
SK213749,INF
SK213901,INF
SK213897,INF
SK213758,INF
SK213896,INF
SK213763,INF
SK213754,INF
SK213895,INF
SK003474,THG
